v_node,cycle,phase,pulse,segment,E_gate_J,E_drain_J,E_total_J,last_drain_ID_A,n_samples
1.950,17,fire,7,rise,3.284823e-21,1.218726e-15,1.218729e-15,2.439894e-05,30
1.950,17,fire,7,write,nan,nan,nan,nan,0
1.950,17,fire,7,fall,4.334416e-21,1.219012e-15,1.219016e-15,2.440467e-05,30
1.950,17,fire,8,rise,4.344446e-21,1.219015e-15,1.219019e-15,2.440473e-05,30
1.950,17,fire,8,write,nan,nan,nan,nan,0
1.950,17,fire,8,fall,5.342554e-21,1.219368e-15,1.219374e-15,2.441181e-05,30
1.950,17,fire,9,rise,5.352279e-21,1.219372e-15,1.219377e-15,2.441189e-05,30
1.950,17,fire,9,write,nan,nan,nan,nan,0
1.950,17,fire,9,fall,-2.505572e-16,5.344858e-16,2.839286e-16,2.898757e-08,30
1.950,17,burst_read,0,burst_read,nan,nan,nan,nan,0
1.950,17,erase,0,rise,3.543052e-16,2.836771e-18,3.571420e-16,4.900307e-08,30
1.950,17,erase,0,hold,3.885587e-15,1.643486e-17,3.902022e-15,1.337298e-11,39
1.950,17,erase,0,fall,-1.590310e-15,1.311414e-19,-1.590179e-15,8.905920e-08,31
1.950,17,relax,0,hold,-5.541587e-17,-2.427904e-18,-5.784378e-17,-3.489029e-14,70
1.950,18,fire,1,rise,2.510103e-16,5.271219e-16,7.781323e-16,2.420542e-05,30
1.950,18,fire,1,write,nan,nan,nan,nan,0
1.950,18,fire,1,fall,5.361228e-22,1.217935e-15,1.217935e-15,2.438308e-05,30
1.950,18,fire,2,rise,5.411231e-22,1.217935e-15,1.217935e-15,2.438309e-05,30
1.950,18,fire,2,write,nan,nan,nan,nan,0
1.950,18,fire,2,fall,1.033999e-21,1.217999e-15,1.218000e-15,2.438438e-05,30
1.950,18,fire,3,rise,1.270268e-19,1.218048e-13,1.218049e-13,2.438642e-05,30
1.950,18,fire,3,write,nan,nan,nan,nan,0
1.950,18,fire,3,fall,1.935148e-21,1.218239e-15,1.218241e-15,2.438919e-05,30
1.950,18,fire,4,rise,1.939347e-21,1.218241e-15,1.218243e-15,2.438922e-05,30
1.950,18,fire,4,write,nan,nan,nan,nan,0
1.950,18,fire,4,fall,2.387265e-21,1.218414e-15,1.218416e-15,2.439269e-05,30
1.950,18,fire,5,rise,2.392379e-21,1.218416e-15,1.218418e-15,2.439272e-05,30
1.950,18,fire,5,write,nan,nan,nan,nan,0
1.950,18,fire,5,fall,3.260753e-21,1.218632e-15,1.218635e-15,2.439705e-05,30
1.950,18,fire,6,rise,3.271589e-21,1.218634e-15,1.218637e-15,2.439710e-05,30
1.950,18,fire,6,write,nan,nan,nan,nan,0
1.950,18,fire,6,fall,4.325497e-21,1.218920e-15,1.218924e-15,2.440283e-05,30
1.950,18,fire,7,rise,4.335591e-21,1.218923e-15,1.218927e-15,2.440289e-05,30
1.950,18,fire,7,write,nan,nan,nan,nan,0
1.950,18,fire,7,fall,5.339889e-21,1.219276e-15,1.219282e-15,2.440997e-05,30
1.950,18,fire,8,rise,5.349656e-21,1.219280e-15,1.219285e-15,2.441005e-05,30
1.950,18,fire,8,write,nan,nan,nan,nan,0
1.950,18,fire,8,fall,6.290647e-21,1.219699e-15,1.219706e-15,2.441845e-05,30
1.950,18,fire,9,rise,6.299535e-21,1.219704e-15,1.219710e-15,2.441854e-05,30
1.950,18,fire,9,write,nan,nan,nan,nan,0
1.950,18,fire,9,fall,-2.506660e-16,5.354606e-16,2.847946e-16,2.899071e-08,30
1.950,18,burst_read,0,burst_read,nan,nan,nan,nan,0
1.950,18,erase,0,rise,3.543585e-16,2.837196e-18,3.571957e-16,4.900691e-08,30
1.950,18,erase,0,hold,3.893365e-15,1.646690e-17,3.909832e-15,1.345428e-11,39
1.950,18,erase,0,fall,-1.574380e-15,8.582897e-20,-1.574295e-15,8.923319e-08,31
1.950,18,relax,0,hold,-5.487619e-17,-2.399027e-18,-5.727522e-17,-3.469730e-14,70
1.950,19,fire,1,rise,2.509674e-16,5.263653e-16,7.773327e-16,2.419931e-05,30
1.950,19,fire,1,write,nan,nan,nan,nan,0
1.950,19,fire,1,fall,4.288541e-22,1.217624e-15,1.217624e-15,2.437686e-05,30
1.950,19,fire,2,rise,4.328422e-22,1.217624e-15,1.217625e-15,2.437686e-05,30
1.950,19,fire,2,write,nan,nan,nan,nan,0
1.950,19,fire,2,fall,8.264639e-22,1.217673e-15,1.217674e-15,2.437785e-05,30
1.950,19,fire,3,rise,8.302672e-22,1.217674e-15,1.217675e-15,2.437787e-05,30
1.950,19,fire,3,write,nan,nan,nan,nan,0
1.950,19,fire,3,fall,1.203890e-21,1.217753e-15,1.217754e-15,2.437945e-05,30
1.950,19,fire,4,rise,1.207483e-21,1.217754e-15,1.217755e-15,2.437946e-05,30
1.950,19,fire,4,write,nan,nan,nan,nan,0
1.950,19,fire,4,fall,1.559196e-21,1.217860e-15,1.217862e-15,2.438160e-05,30
1.950,19,fire,5,rise,1.562612e-21,1.217862e-15,1.217863e-15,2.438163e-05,30
1.950,19,fire,5,write,nan,nan,nan,nan,0
1.950,19,fire,5,fall,1.942180e-21,1.217995e-15,1.217997e-15,2.438430e-05,30
1.950,19,fire,6,rise,1.946624e-21,1.217996e-15,1.217998e-15,2.438433e-05,30
1.950,19,fire,6,write,nan,nan,nan,nan,0
1.950,19,fire,6,fall,2.816129e-21,1.218169e-15,1.218172e-15,2.438779e-05,30
1.950,19,fire,7,rise,2.826278e-21,1.218171e-15,1.218174e-15,2.438783e-05,30
1.950,19,fire,7,write,nan,nan,nan,nan,0
1.950,19,fire,7,fall,3.818953e-21,1.218409e-15,1.218413e-15,2.439260e-05,30
1.950,19,fire,8,rise,3.828620e-21,1.218411e-15,1.218415e-15,2.439265e-05,30
1.950,19,fire,8,write,nan,nan,nan,nan,0
1.950,19,fire,8,fall,5.079366e-21,1.218721e-15,1.218726e-15,2.439885e-05,30
1.950,19,fire,9,rise,5.093734e-21,1.218724e-15,1.218730e-15,2.439892e-05,30
1.950,19,fire,9,write,nan,nan,nan,nan,0
1.950,19,fire,9,fall,-2.503758e-16,5.329823e-16,2.826065e-16,2.898459e-08,30
1.950,19,burst_read,0,burst_read,nan,nan,nan,nan,0
1.950,19,erase,0,rise,3.542632e-16,2.836428e-18,3.570996e-16,4.899986e-08,30
1.950,19,erase,0,hold,3.910838e-15,1.653974e-17,3.927377e-15,1.345370e-11,39
1.950,19,erase,0,fall,-1.590461e-15,1.314220e-19,-1.590330e-15,8.905259e-08,31
1.950,19,relax,0,hold,-5.522156e-17,-2.419029e-18,-5.764058e-17,-3.460188e-14,70
1.950,20,fire,1,rise,2.510150e-16,5.269819e-16,7.779970e-16,2.420447e-05,30
1.950,20,fire,1,write,nan,nan,nan,nan,0
1.950,20,fire,1,fall,4.296881e-22,1.217881e-15,1.217882e-15,2.438201e-05,30
1.950,20,fire,2,rise,4.336841e-22,1.217882e-15,1.217882e-15,2.438202e-05,30
1.950,20,fire,2,write,nan,nan,nan,nan,0
1.950,20,fire,2,fall,8.281065e-22,1.217931e-15,1.217932e-15,2.438301e-05,30
1.950,20,fire,3,rise,8.319177e-22,1.217932e-15,1.217932e-15,2.438302e-05,30
1.950,20,fire,3,write,nan,nan,nan,nan,0
1.950,20,fire,3,fall,1.206328e-21,1.218010e-15,1.218012e-15,2.438460e-05,30
1.950,20,fire,4,rise,1.209930e-21,1.218011e-15,1.218013e-15,2.438462e-05,30
1.950,20,fire,4,write,nan,nan,nan,nan,0
1.950,20,fire,4,fall,1.562267e-21,1.218118e-15,1.218120e-15,2.438676e-05,30
1.950,20,fire,5,rise,1.565666e-21,1.218119e-15,1.218121e-15,2.438678e-05,30
1.950,20,fire,5,write,nan,nan,nan,nan,0
1.950,20,fire,5,fall,1.938734e-21,1.218252e-15,1.218254e-15,2.438945e-05,30
1.950,20,fire,6,rise,1.943176e-21,1.218254e-15,1.218256e-15,2.438948e-05,30
1.950,20,fire,6,write,nan,nan,nan,nan,0
1.950,20,fire,6,fall,2.768868e-21,1.218424e-15,1.218427e-15,2.439290e-05,30
1.950,20,fire,7,rise,2.778998e-21,1.218426e-15,1.218429e-15,2.439294e-05,30
1.950,20,fire,7,write,nan,nan,nan,nan,0
1.950,20,fire,7,fall,3.769049e-21,1.218661e-15,1.218664e-15,2.439764e-05,30
1.950,20,fire,8,rise,3.778672e-21,1.218663e-15,1.218667e-15,2.439769e-05,30
1.950,20,fire,8,write,nan,nan,nan,nan,0
1.950,20,fire,8,fall,4.998419e-21,1.218968e-15,1.218973e-15,2.440379e-05,30
1.950,20,fire,9,rise,5.012733e-21,1.218971e-15,1.218976e-15,2.440386e-05,30
1.950,20,fire,9,write,nan,nan,nan,nan,0
1.950,20,fire,9,fall,-2.504408e-16,5.335568e-16,2.831160e-16,2.898615e-08,30
1.950,20,burst_read,0,burst_read,nan,nan,nan,nan,0
1.950,20,erase,0,rise,3.542847e-16,2.836601e-18,3.571213e-16,4.900144e-08,30
1.950,20,erase,0,hold,3.923975e-15,1.659430e-17,3.940569e-15,1.349967e-11,39
1.950,20,erase,0,fall,-1.652838e-15,-9.651128e-19,-1.653803e-15,1.050755e-09,30
1.950,20,relax,0,hold,-5.571689e-17,-2.452845e-18,-5.816973e-17,-3.449634e-14,70
1.975,1,fire,1,rise,2.728457e-16,7.527938e-16,1.025639e-15,2.585793e-05,30
1.975,1,fire,1,write,3.554445e-15,1.301463e-13,1.337008e-13,2.603844e-05,11
1.975,1,fire,1,fall,5.066886e-22,1.300620e-15,1.300621e-15,2.603845e-05,30
1.975,1,fire,2,rise,5.117471e-22,1.300621e-15,1.300621e-15,2.603845e-05,30
1.975,1,fire,2,write,7.665235e-20,1.301939e-13,1.301940e-13,2.603918e-05,11
1.975,1,fire,2,fall,1.017473e-21,1.300657e-15,1.300658e-15,2.603919e-05,30
